CellID,CellStage,CellLabel,CellProtocol
x2_S5c_b1.bcHASY,5.0,scbeta,x2
x2_S5c_b1.bcFZML,5.0,ph,x2
x2_S5c_b1.bcCUHU,5.0,ec,x2
x2_S5c_b1.bcHRNW,5.0,ph,x2
x2_S5c_b1.bcFIHW,5.0,ph,x2
x2_S5c_b1.bcFBZV,5.0,ec,x2
x2_S5c_b1.bcCIIS,5.0,ph,x2
x2_S5c_b1.bcBBNF,5.0,ph,x2
x2_S5c_b1.bcGPVK,5.0,ph,x2
x2_S5c_b1.bcEXSW,5.0,ph,x2
x2_S5c_b1.bcFLJS,5.0,ph__pre,x2
x2_S5c_b1.bcAGZC,5.0,ph,x2
x2_S5c_b1.bcHIJE,5.0,ph,x2
x2_S5c_b1.bcCSVJ,5.0,ph,x2
x2_S5c_b1.bcBKOQ,5.0,exo,x2
x2_S5c_b1.bcFIRA,5.0,ph,x2
x2_S5c_b1.bcDEOA,5.0,sst_hhex,x2
x2_S5c_b1.bcBFOS,5.0,ph,x2
x2_S5c_b1.bcDLGW,5.0,ph,x2
x2_S5c_b1.bcEFNH,5.0,exo,x2
x2_S5c_b1.bcDURQ,5.0,ph,x2
x2_S5c_b1.bcDGIQ,5.0,ph,x2
x2_S5c_b1.bcBDTB,5.0,exo,x2
x2_S5c_b1.bcEYIM,5.0,ph,x2
x2_S5c_b1.bcCHPO,5.0,scbeta,x2
x2_S5c_b1.bcHMXF,5.0,ph__pre,x2
x2_S5c_b1.bcHGIG,5.0,ph,x2
x2_S5c_b1.bcAIJJ,5.0,ph,x2
x2_S5c_b1.bcGUUY,5.0,ec,x2
x2_S5c_b1.bcASSR,5.0,ph,x2
x2_S5c_b1.bcFXOB,5.0,ph,x2
x2_S5c_b1.bcGYLL,5.0,ph,x2
x2_S5c_b1.bcAAFN,5.0,ph,x2
x2_S5c_b1.bcHAZR,5.0,ph,x2
x2_S5c_b1.bcGMKQ,5.0,ph,x2
x2_S5c_b1.bcCNJX,5.0,ph,x2
x2_S5c_b1.bcFTHJ,5.0,ph,x2
x2_S5c_b1.bcEENG,5.0,ph,x2
x2_S5c_b1.bcFCQL,5.0,ph,x2
x2_S5c_b1.bcIERB,5.0,ph,x2
x2_S5c_b1.bcICTZ,5.0,ph,x2
x2_S5c_b1.bcIGVG,5.0,ec,x2
x2_S5c_b1.bcHMTY,5.0,ph,x2
x2_S5c_b1.bcDYMW,5.0,ph,x2
x2_S5c_b1.bcDHFZ,5.0,ec,x2
x2_S5c_b1.bcGCAQ,5.0,ph__pre,x2
x2_S5c_b1.bcDFXF,5.0,ph,x2
x2_S5c_b1.bcDFCM,5.0,ph,x2
x2_S5c_b1.bcCFMD,5.0,ph,x2
x2_S5c_b1.bcENYX,5.0,ph,x2
x2_S5c_b1.bcHPVF,5.0,ph,x2
x2_S5c_b1.bcFPTT,5.0,ec,x2
x2_S5c_b1.bcHNZE,5.0,ph,x2
x2_S5c_b1.bcEFKG,5.0,ec,x2
x2_S5c_b1.bcFKEC,5.0,ph,x2
x2_S5c_b1.bcFOMK,5.0,ph,x2
x2_S5c_b1.bcBFDS,5.0,ph,x2
x2_S5c_b1.bcBKWD,5.0,ph,x2
x2_S5c_b1.bcAARP,5.0,ph,x2
x2_S5c_b1.bcEMDF,5.0,ph,x2
x2_S5c_b1.bcESIZ,5.0,ph,x2
x2_S5c_b1.bcBBQK,5.0,ph,x2
x2_S5c_b1.bcBIWL,5.0,ph,x2
x2_S5c_b1.bcFVHM,5.0,ph,x2
x2_S5c_b1.bcFZNW,5.0,sst_hhex,x2
x2_S5c_b1.bcGVQE,5.0,ph,x2
x2_S5c_b1.bcDVHN,5.0,ph__pre,x2
x2_S5c_b1.bcDSJC,5.0,scbeta,x2
x2_S5c_b1.bcGIJI,5.0,ph,x2
x2_S5c_b1.bcESKS,5.0,exo,x2
x2_S5c_b1.bcAIVL,5.0,ph__pre,x2
x2_S5c_b1.bcEAPR,5.0,ph,x2
x2_S5c_b1.bcDMLT,5.0,ph,x2
x2_S5c_b1.bcEPEN,5.0,ph,x2
x2_S5c_b1.bcEZDA,5.0,ph,x2
x2_S5c_b1.bcBWLG,5.0,ph,x2
x2_S5c_b1.bcFDIQ,5.0,ph,x2
x2_S5c_b1.bcFFRU,5.0,sst_hhex,x2
x2_S5c_b1.bcBHYZ,5.0,ph,x2
x2_S5c_b1.bcBMOR,5.0,ec,x2
x2_S5c_b1.bcCHQT,5.0,ph,x2
x2_S5c_b1.bcEKCH,5.0,ph,x2
x2_S5c_b1.bcAOCK,5.0,ph,x2
x2_S5c_b1.bcCRDR,5.0,ph,x2
x2_S5c_b1.bcIDCW,5.0,scbeta,x2
x2_S5c_b1.bcFCOI,5.0,ph,x2
x2_S5c_b1.bcBOGZ,5.0,ec,x2
x2_S5c_b1.bcADXP,5.0,ec,x2
x2_S5c_b1.bcGISQ,5.0,scbeta,x2
x2_S5c_b1.bcCKVP,5.0,ph,x2
x2_S5c_b1.bcHUAK,5.0,ph,x2
x2_S5c_b1.bcFYAG,5.0,scbeta,x2
x2_S5c_b1.bcIFWL,5.0,ec,x2
x2_S5c_b1.bcELNC,5.0,ph,x2
x2_S5c_b1.bcHMZE,5.0,ph,x2
x2_S5c_b1.bcHETB,5.0,ec,x2
x2_S5c_b1.bcFLHP,5.0,ph,x2
x2_S5c_b1.bcBANE,5.0,ph,x2
x2_S5c_b1.bcIBTI,5.0,ph,x2
x2_S5c_b1.bcECGC,5.0,ph,x2
x2_S5c_b1.bcGXKJ,5.0,ph,x2
x2_S5c_b1.bcHPLA,5.0,ph,x2
x2_S5c_b1.bcFRDT,5.0,ph,x2
x2_S5c_b1.bcBDAQ,5.0,scbeta,x2
x2_S5c_b1.bcDAGL,5.0,ph,x2
x2_S5c_b1.bcBVUU,5.0,ph,x2
x2_S5c_b1.bcFSNY,5.0,ph,x2
x2_S5c_b1.bcFGRS,5.0,ph,x2
x2_S5c_b1.bcHUKD,5.0,sst_hhex,x2
x2_S5c_b1.bcEYSS,5.0,scbeta,x2
x2_S5c_b1.bcEDIN,5.0,ph,x2
x2_S5c_b1.bcEIXN,5.0,ec,x2
x2_S5c_b1.bcEERZ,5.0,sst_hhex,x2
x2_S5c_b1.bcHFED,5.0,ph,x2
x2_S5c_b1.bcGYNI,5.0,ph,x2
x2_S5c_b1.bcAKPM,5.0,ec,x2
x2_S5c_b1.bcGVTR,5.0,ph,x2
x2_S5c_b1.bcGIAO,5.0,ph,x2
x2_S5c_b1.bcDTOU,5.0,ph,x2
x2_S5c_b1.bcGDHH,5.0,ph__pre,x2
x2_S5c_b1.bcCAHA,5.0,ph,x2
x2_S5c_b1.bcENBE,5.0,ec,x2
x2_S5c_b1.bcCHUO,5.0,ph,x2
x2_S5c_b1.bcIDUZ,5.0,exo,x2
x2_S5c_b1.bcGMQA,5.0,ph,x2
x2_S5c_b1.bcBVWK,5.0,ph,x2
x2_S5c_b1.bcEXGX,5.0,ph,x2
x2_S5c_b1.bcDGYZ,5.0,ec,x2
x2_S5c_b1.bcGXGC,5.0,ec,x2
x2_S5c_b1.bcEJKV,5.0,ph,x2
x2_S5c_b1.bcCNZZ,5.0,ph__pre,x2
x2_S5c_b1.bcGVPJ,5.0,ph,x2
x2_S5c_b1.bcCGZZ,5.0,ph,x2
x2_S5c_b1.bcAUIU,5.0,ph,x2
x2_S5c_b1.bcHRJE,5.0,ph,x2
x2_S5c_b1.bcCIBQ,5.0,scbeta,x2
x2_S5c_b1.bcDZOX,5.0,ph,x2
x2_S5c_b1.bcIBHJ,5.0,exo,x2
x2_S5c_b1.bcHTIQ,5.0,ph,x2
x2_S5c_b1.bcDYYU,5.0,ph,x2
x2_S5c_b1.bcIBEG,5.0,ph__pre,x2
x2_S5c_b1.bcGRQC,5.0,ph,x2
x2_S5c_b1.bcEHUA,5.0,ph,x2
x2_S5c_b1.bcBFKD,5.0,ph,x2
x2_S5c_b1.bcBBPJ,5.0,ph__pre,x2
x2_S5c_b1.bcDESI,5.0,ph,x2
x2_S5c_b1.bcCIDH,5.0,ph,x2
x2_S5c_b1.bcBMRD,5.0,ph__pre,x2
x2_S5c_b1.bcEBKS,5.0,ph,x2
x2_S5c_b1.bcGEQX,5.0,ph,x2
x2_S5c_b1.bcACVO,5.0,ph,x2
x2_S5c_b1.bcAZYI,5.0,ph,x2
x2_S5c_b1.bcDIGH,5.0,ph,x2
x2_S5c_b1.bcETDN,5.0,ph,x2
x2_S5c_b1.bcGUFS,5.0,ph__pre,x2
x2_S5c_b1.bcCVHG,5.0,ph,x2
x2_S5c_b1.bcBXNV,5.0,ph,x2
x2_S5c_b1.bcAQEI,5.0,ph,x2
x2_S5c_b1.bcHBZG,5.0,ph,x2
x2_S5c_b1.bcCUIZ,5.0,ph,x2
x2_S5c_b1.bcAVAM,5.0,ph,x2
x2_S5c_b1.bcFFMB,5.0,ph,x2
x2_S5c_b1.bcEKDT,5.0,ec,x2
x2_S5c_b1.bcEHGG,5.0,ph,x2
x2_S5c_b1.bcEYCT,5.0,ph,x2
x2_S5c_b1.bcEYNP,5.0,ph,x2
x2_S5c_b1.bcCRUB,5.0,ec,x2
x2_S5c_b1.bcCXEH,5.0,ph,x2
x2_S5c_b1.bcAPKW,5.0,ph,x2
x2_S5c_b1.bcBIAQ,5.0,ph,x2
x2_S5c_b1.bcHAAV,5.0,ph,x2
x2_S5c_b1.bcGQMW,5.0,ph,x2
x2_S5c_b1.bcDJGA,5.0,sst_hhex,x2
x2_S5c_b1.bcDPGK,5.0,ph,x2
x2_S5c_b1.bcFKUP,5.0,ph,x2
x2_S5c_b1.bcAXWZ,5.0,ec,x2
x2_S5c_b1.bcEJCA,5.0,scbeta,x2
x2_S5c_b1.bcBEPD,5.0,ph,x2
x2_S5c_b1.bcFQOU,5.0,exo,x2
x2_S5c_b1.bcAIVS,5.0,ph,x2
x2_S5c_b1.bcCOOA,5.0,scbeta,x2
x2_S5c_b1.bcCNBS,5.0,ph,x2
x2_S5c_b1.bcEKSA,5.0,ec,x2
x2_S5c_b1.bcCUSJ,5.0,ph,x2
x2_S5c_b1.bcHEST,5.0,scbeta,x2
x2_S5c_b1.bcHPKH,5.0,ph,x2
x2_S5c_b1.bcCTJM,5.0,ph,x2
x2_S5c_b1.bcFTCI,5.0,ec,x2
x2_S5c_b1.bcEALI,5.0,ph__pre,x2
x2_S5c_b1.bcHSAX,5.0,ph__pre,x2
x2_S5c_b1.bcGKJA,5.0,scbeta,x2
x2_S5c_b1.bcBBAY,5.0,ph,x2
x2_S5c_b1.bcEUHW,5.0,ph,x2
x2_S5c_b1.bcAOKS,5.0,ph,x2
x2_S5c_b1.bcEGAY,5.0,scbeta,x2
x2_S5c_b1.bcDJVE,5.0,scbeta,x2
x2_S5c_b1.bcBGKE,5.0,ph,x2
x2_S5c_b1.bcHKUA,5.0,ph__pre,x2
x2_S5c_b1.bcHZYU,5.0,ph,x2
x2_S5c_b1.bcGKGW,5.0,scbeta,x2
x2_S5c_b1.bcAIWR,5.0,ph,x2
x2_S5c_b1.bcHLRV,5.0,scbeta,x2
x2_S5c_b1.bcAXUJ,5.0,exo,x2
x2_S5c_b1.bcHYPB,5.0,ph,x2
x2_S5c_b1.bcAJQY,5.0,ph,x2
x2_S5c_b1.bcGDVX,5.0,ph__pre,x2
x2_S5c_b1.bcFOBV,5.0,ph,x2
x2_S5c_b1.bcFNYY,5.0,ph,x2
x2_S5c_b1.bcABEL,5.0,ph,x2
x2_S5c_b1.bcETXV,5.0,ph,x2
x2_S5c_b1.bcCYCK,5.0,ph,x2
x2_S5c_b1.bcEWGJ,5.0,ph__pre,x2
x2_S5c_b1.bcFWLF,5.0,ph,x2
x2_S5c_b1.bcBHCA,5.0,ph,x2
x2_S5c_b1.bcDQYT,5.0,exo,x2
x2_S5c_b1.bcBVOU,5.0,ph,x2
x2_S5c_b1.bcBARP,5.0,ph,x2
x2_S5c_b1.bcCDKH,5.0,ph,x2
x2_S5c_b1.bcGWOR,5.0,ec,x2
x2_S5c_b1.bcBUYZ,5.0,ph,x2
x2_S5c_b1.bcCLQD,5.0,ph,x2
x2_S5c_b1.bcCOKR,5.0,sst_hhex,x2
x2_S5c_b1.bcEHCK,5.0,ph,x2
x2_S5c_b1.bcDJLI,5.0,ph,x2
x2_S5c_b1.bcFALG,5.0,ph,x2
x2_S5c_b1.bcHMTS,5.0,ph,x2
x2_S5c_b1.bcGTPH,5.0,ph,x2
x2_S5c_b1.bcDGXH,5.0,ph,x2
x2_S5c_b1.bcBFQZ,5.0,ph,x2
x2_S5c_b1.bcCJPJ,5.0,ec,x2
x2_S5c_b1.bcDICZ,5.0,ph__pre,x2
x2_S5c_b1.bcBJLY,5.0,ph,x2
x2_S5c_b1.bcHZAZ,5.0,ph,x2
x2_S5c_b1.bcGDLJ,5.0,scbeta,x2
x2_S5c_b1.bcCROZ,5.0,ec,x2
x2_S5c_b1.bcGZQP,5.0,ph__pre,x2
x2_S5c_b1.bcFRXR,5.0,ph__pre,x2
x2_S5c_b1.bcHGBN,5.0,ph,x2
x2_S5c_b1.bcEVSV,5.0,scbeta,x2
x2_S5c_b1.bcGAZN,5.0,ph__pre,x2
x2_S5c_b1.bcEXRU,5.0,ph,x2
x2_S5c_b1.bcAFQS,5.0,scbeta,x2
x2_S5c_b1.bcDKKD,5.0,ph__pre,x2
x2_S5c_b1.bcGEOB,5.0,ph,x2
x2_S5c_b1.bcGPYU,5.0,ph,x2
x2_S5c_b1.bcCJEG,5.0,ph,x2
x2_S5c_b1.bcHSHH,5.0,ph,x2
x2_S5c_b1.bcICZC,5.0,ph,x2
x2_S5c_b1.bcICWM,5.0,ph,x2
x2_S5c_b1.bcAHDY,5.0,ph,x2
x2_S5c_b1.bcCTBN,5.0,scbeta,x2
x2_S5c_b1.bcDEUP,5.0,ec,x2
x2_S5c_b1.bcFGOY,5.0,ph,x2
x2_S5c_b1.bcFLIR,5.0,ph,x2
x2_S5c_b1.bcIAQY,5.0,ec,x2
x2_S5c_b1.bcENFH,5.0,sst_hhex,x2
x2_S5c_b1.bcHPDG,5.0,ph,x2
x2_S5c_b1.bcBFBR,5.0,ph,x2
x2_S5c_b1.bcHENZ,5.0,ph,x2
x2_S5c_b1.bcHRHH,5.0,ph,x2
x2_S5c_b1.bcEVOG,5.0,ph,x2
x2_S5c_b1.bcIBPM,5.0,ph,x2
x2_S5c_b1.bcHGJE,5.0,ph,x2
x2_S5c_b1.bcGFXB,5.0,ph,x2
x2_S5c_b1.bcCNLY,5.0,ph,x2
x2_S5c_b1.bcABBD,5.0,ph,x2
x2_S5c_b1.bcICJT,5.0,ph,x2
x2_S5c_b1.bcFRBM,5.0,ph,x2
x2_S5c_b1.bcCNXE,5.0,ec,x2
x2_S5c_b1.bcFNIV,5.0,ec,x2
x2_S5c_b1.bcATLB,5.0,ph,x2
x2_S5c_b1.bcDMDP,5.0,ph,x2
x2_S5c_b1.bcDRHH,5.0,ph,x2
x2_S5c_b1.bcAVJE,5.0,ph,x2
x2_S5c_b1.bcFNLT,5.0,ec,x2
x2_S5c_b1.bcAMUW,5.0,ph,x2
x2_S5c_b1.bcDENS,5.0,scbeta,x2
x2_S5c_b1.bcBZVZ,5.0,ec,x2
x2_S5c_b1.bcGFDK,5.0,ph,x2
x2_S5c_b1.bcEQYT,5.0,ph,x2
x2_S5c_b1.bcHERZ,5.0,ph,x2
x2_S5c_b1.bcHLTC,5.0,ph,x2
x2_S5c_b1.bcANOP,5.0,scbeta,x2
x2_S5c_b1.bcDYJS,5.0,ph,x2
x2_S5c_b1.bcHUAW,5.0,ph,x2
x2_S5c_b1.bcBQPZ,5.0,ph,x2
x2_S5c_b1.bcEUOY,5.0,ph,x2
x2_S5c_b1.bcCPPJ,5.0,ph,x2
x2_S5c_b1.bcGTTV,5.0,scbeta,x2
x2_S5c_b1.bcBKRI,5.0,ph,x2
x2_S5c_b1.bcDPAT,5.0,ph__pre,x2
x2_S5c_b1.bcFCMH,5.0,ph,x2
x2_S5c_b1.bcIIUO,5.0,ph,x2
x2_S5c_b1.bcBTAZ,5.0,ph,x2
x2_S5c_b1.bcHZSI,5.0,ph,x2
x2_S5c_b1.bcIDXH,5.0,ph,x2
x2_S5c_b1.bcCJGR,5.0,ph,x2
x2_S5c_b1.bcEVJN,5.0,ph,x2
x2_S5c_b1.bcDKOU,5.0,ph,x2
x2_S5c_b1.bcGDYS,5.0,ph__pre,x2
x2_S5c_b1.bcFFUH,5.0,ec,x2
x2_S5c_b1.bcHOXY,5.0,ph__pre,x2
x2_S5c_b1.bcHRRH,5.0,exo,x2
x2_S5c_b1.bcHLOT,5.0,ec,x2
x2_S5c_b1.bcCMIH,5.0,sst_hhex,x2
x2_S5c_b1.bcHTBU,5.0,ph__pre,x2
x2_S5c_b1.bcALSU,5.0,ph,x2
x2_S5c_b1.bcCZKO,5.0,ec,x2
x2_S5c_b1.bcEDTM,5.0,scbeta,x2
x2_S5c_b1.bcGOSK,5.0,ph,x2
x2_S5c_b1.bcDJHP,5.0,ph,x2
x2_S5c_b1.bcDUYZ,5.0,ph,x2
x2_S5c_b1.bcETUD,5.0,ph,x2
x2_S5c_b1.bcHSKW,5.0,sst_hhex,x2
x2_S5c_b1.bcDHVU,5.0,ph,x2
x2_S5c_b1.bcCKYL,5.0,sst_hhex,x2
x2_S5c_b1.bcEASX,5.0,ph,x2
x2_S5c_b1.bcHQPU,5.0,ec,x2
x2_S5c_b1.bcAFYF,5.0,ph,x2
x2_S5c_b1.bcGTYS,5.0,ph,x2
x2_S5c_b1.bcBZXQ,5.0,ph,x2
x2_S5c_b1.bcGWEL,5.0,ph,x2
x2_S5c_b1.bcGGST,5.0,ph,x2
x2_S5c_b1.bcCUUM,5.0,ec,x2
x2_S5c_b1.bcAYBM,5.0,scbeta,x2
x2_S5c_b1.bcBJRF,5.0,ph,x2
x2_S5c_b1.bcHWBU,5.0,ph,x2
x2_S5c_b1.bcGBAL,5.0,ph,x2
x2_S5c_b1.bcHWUW,5.0,ph,x2
x2_S5c_b1.bcAKSC,5.0,ph,x2
x2_S5c_b1.bcBCOU,5.0,ph,x2
x2_S5c_b1.bcAADV,5.0,ph,x2
x2_S5c_b1.bcBOTQ,5.0,ph,x2
x2_S5c_b1.bcBAGH,5.0,sst_hhex,x2
x2_S5c_b1.bcICWE,5.0,scbeta,x2
x2_S5c_b1.bcDXKQ,5.0,ph,x2
x2_S5c_b1.bcCURX,5.0,ec,x2
x2_S5c_b1.bcCDGE,5.0,ph,x2
x2_S5c_b1.bcGGVB,5.0,ph,x2
x2_S5c_b1.bcCXJP,5.0,ph,x2
x2_S5c_b1.bcEXJA,5.0,ph,x2
x2_S5c_b1.bcBKJO,5.0,ph,x2
x2_S5c_b1.bcDIST,5.0,scbeta,x2
x2_S5c_b1.bcBWPX,5.0,ph,x2
x2_S5c_b1.bcAFRE,5.0,ph,x2
x2_S5c_b1.bcGEDW,5.0,ph__pre,x2
x2_S5c_b1.bcHZTY,5.0,ec,x2
x2_S5c_b1.bcADVB,5.0,ph,x2
x2_S5c_b1.bcANAD,5.0,ph,x2
x2_S5c_b1.bcAVDG,5.0,ph,x2
x2_S5c_b1.bcCHKE,5.0,ph__pre,x2
x2_S5c_b1.bcADXX,5.0,ph,x2
x2_S5c_b1.bcFNJF,5.0,ph,x2
x2_S5c_b1.bcDKLN,5.0,ec,x2
x2_S5c_b1.bcFICV,5.0,ph,x2
x2_S5c_b1.bcEQIP,5.0,ph,x2
x2_S5c_b1.bcERXT,5.0,ph,x2
x2_S5c_b1.bcENEA,5.0,sst_hhex,x2
x2_S5c_b1.bcGUWY,5.0,ph,x2
x2_S5c_b1.bcACSW,5.0,ph,x2
x2_S5c_b1.bcGYAN,5.0,ph,x2
x2_S5c_b1.bcFVUN,5.0,scbeta,x2
x2_S5c_b1.bcGVGL,5.0,ph,x2
x2_S5c_b1.bcGUUT,5.0,ph,x2
x2_S5c_b1.bcAKMU,5.0,sst_hhex,x2
x2_S5c_b1.bcDSNM,5.0,ph,x2
x2_S5c_b1.bcBNSV,5.0,ph,x2
x2_S5c_b1.bcGMIL,5.0,exo,x2
x2_S5c_b1.bcDELH,5.0,ph,x2
x2_S5c_b1.bcIJZM,5.0,ph,x2
x2_S5c_b1.bcBWGB,5.0,ph,x2
x2_S5c_b1.bcGYRI,5.0,ph,x2
x2_S5c_b1.bcAKCW,5.0,scbeta,x2
x2_S5c_b1.bcDQGA,5.0,exo,x2
x2_S5c_b1.bcHGJZ,5.0,ph,x2
x2_S5c_b1.bcAOTP,5.0,ph,x2
x2_S5c_b1.bcGZLJ,5.0,ph,x2
x2_S5c_b1.bcHVDV,5.0,ph__pre,x2
x2_S5c_b1.bcCPYR,5.0,ph,x2
x2_S5c_b1.bcHLID,5.0,ph,x2
x2_S5c_b1.bcDFHL,5.0,ph,x2
x2_S5c_b1.bcGXPQ,5.0,ph,x2
x2_S5c_b1.bcBBDL,5.0,ph,x2
x2_S5c_b1.bcACBU,5.0,ph,x2
x2_S5c_b1.bcCKKS,5.0,ph,x2
x2_S5c_b1.bcERYZ,5.0,sst_hhex,x2
x2_S5c_b1.bcCAIX,5.0,scbeta,x2
x2_S5c_b1.bcFNNJ,5.0,ph,x2
x2_S5c_b1.bcDREX,5.0,ph,x2
x2_S5c_b1.bcIJTC,5.0,ec,x2
x2_S5c_b1.bcAMFX,5.0,ph,x2
x2_S5c_b1.bcBIFJ,5.0,ph,x2
x2_S5c_b1.bcAMJX,5.0,ph,x2
x2_S5c_b1.bcHYIO,5.0,ph,x2
x2_S5c_b1.bcFTUI,5.0,ph,x2
x2_S5c_b1.bcCTWT,5.0,ec,x2
x2_S5c_b1.bcDBVM,5.0,scbeta,x2
x2_S5c_b1.bcHNPN,5.0,ph__pre,x2
x2_S5c_b1.bcHASN,5.0,ph,x2
x2_S5c_b1.bcGXGE,5.0,ph,x2
x2_S5c_b1.bcGDOC,5.0,ph__pre,x2
x2_S5c_b1.bcFOXM,5.0,ph,x2
x2_S5c_b1.bcFIWR,5.0,ph,x2
x2_S5c_b1.bcBOIO,5.0,exo,x2
x2_S5c_b1.bcCBKA,5.0,ph,x2
x2_S5c_b1.bcIBZF,5.0,ph,x2
x2_S5c_b1.bcGFBY,5.0,ph,x2
x2_S5c_b1.bcDVMC,5.0,ph__pre,x2
x2_S5c_b1.bcHWQU,5.0,ph,x2
x2_S5c_b1.bcBGNM,5.0,scbeta,x2
x2_S5c_b1.bcFHBZ,5.0,ph,x2
x2_S5c_b1.bcBQZX,5.0,ph,x2
x2_S5c_b1.bcHTMW,5.0,ph,x2
x2_S5c_b1.bcDPNT,5.0,ph,x2
x2_S5c_b1.bcCPDC,5.0,sst_hhex,x2
x2_S5c_b1.bcDKLP,5.0,ph,x2
x2_S5c_b1.bcGUDJ,5.0,ec,x2
x2_S5c_b1.bcABMW,5.0,ph,x2
x2_S5c_b1.bcAMEC,5.0,ph,x2
x2_S5c_b1.bcFPGA,5.0,exo,x2
x2_S5c_b1.bcGNQC,5.0,ph,x2
x2_S5c_b1.bcHGDX,5.0,scbeta,x2
x2_S5c_b1.bcBLGZ,5.0,ph,x2
x2_S5c_b1.bcICSP,5.0,ec,x2
x2_S5c_b1.bcIFAV,5.0,ph,x2
x2_S5c_b1.bcEINJ,5.0,ph,x2
x2_S5c_b1.bcDJBQ,5.0,ph,x2
x2_S5c_b1.bcFJPM,5.0,ec,x2
x2_S5c_b1.bcEGGT,5.0,ph,x2
x2_S5c_b1.bcFGNI,5.0,ph,x2
x2_S5c_b1.bcIEHA,5.0,ph__pre,x2
x2_S5c_b1.bcHBCR,5.0,ph,x2
x2_S5c_b1.bcEEMT,5.0,ph,x2
x2_S5c_b1.bcEGUS,5.0,ph,x2
x2_S5c_b1.bcHFNI,5.0,ec,x2
x2_S5c_b1.bcHTDA,5.0,ph,x2
x2_S5c_b1.bcCABM,5.0,ph,x2
x2_S5c_b1.bcDHWO,5.0,ph,x2
x2_S5c_b1.bcDWOH,5.0,ph,x2
x2_S5c_b1.bcHMHZ,5.0,ph,x2
x2_S5c_b1.bcARKB,5.0,ph,x2
x2_S5c_b1.bcAOLS,5.0,scbeta,x2
x2_S5c_b1.bcAGUP,5.0,ph,x2
x2_S5c_b1.bcEADF,5.0,ph,x2
x2_S5c_b1.bcDTKE,5.0,ph,x2
x2_S5c_b1.bcARCJ,5.0,ph,x2
x2_S5c_b1.bcAZOM,5.0,ph,x2
x2_S5c_b1.bcEOYT,5.0,ph,x2
x2_S5c_b1.bcCKLZ,5.0,ph,x2
x2_S5c_b1.bcCWTM,5.0,ph,x2
x2_S5c_b1.bcGDSB,5.0,ph,x2
x2_S5c_b1.bcDHMT,5.0,ph,x2
x2_S5c_b1.bcBXRN,5.0,exo,x2
x2_S5c_b1.bcEYNZ,5.0,ph,x2
x2_S5c_b1.bcHZEZ,5.0,sst_hhex,x2
x2_S5c_b1.bcGQLV,5.0,ec,x2
x2_S5c_b1.bcFDMR,5.0,ph,x2
x2_S5c_b1.bcFFBX,5.0,ph,x2
x2_S5c_b1.bcAMXZ,5.0,ph,x2
x2_S5c_b1.bcCTQU,5.0,ph,x2
x2_S5c_b1.bcGLYG,5.0,ph,x2
x2_S5c_b1.bcDKXT,5.0,ph,x2
x2_S5c_b1.bcFVBK,5.0,exo,x2
x2_S5c_b1.bcCFMP,5.0,scbeta,x2
x2_S5c_b1.bcETGW,5.0,ph,x2
x2_S5c_b1.bcFGRR,5.0,ec,x2
x2_S5c_b1.bcCPZA,5.0,ph,x2
x2_S5c_b1.bcDUDN,5.0,ph,x2
x2_S5c_b1.bcGBMR,5.0,sst_hhex,x2
x2_S5c_b1.bcDPNZ,5.0,ph,x2
x2_S5c_b1.bcDYLW,5.0,ph,x2
x2_S5c_b1.bcCCOT,5.0,ph,x2
x2_S5c_b1.bcDMSS,5.0,ph,x2
x2_S5c_b1.bcGRYR,5.0,ph__pre,x2
x2_S5c_b1.bcGWNH,5.0,ph,x2
x2_S5c_b1.bcBLFK,5.0,exo,x2
x2_S5c_b1.bcBALO,5.0,ph,x2
x2_S5c_b1.bcIBVI,5.0,ph,x2
x2_S5c_b1.bcGWJZ,5.0,ph,x2
x2_S5c_b1.bcBLGR,5.0,ph,x2
x2_S5c_b1.bcHMOS,5.0,ph,x2
x2_S5c_b1.bcDODN,5.0,ph,x2
x2_S5c_b1.bcDCDW,5.0,ph,x2
x2_S5c_b1.bcCDFZ,5.0,ph,x2
x2_S5c_b1.bcELPZ,5.0,exo,x2
x2_S5c_b1.bcAYTM,5.0,ec,x2
x2_S5c_b1.bcABRL,5.0,ph,x2
x2_S5c_b1.bcBCFQ,5.0,ph,x2
x2_S5c_b1.bcAOGQ,5.0,ph,x2
x2_S5c_b1.bcEOYA,5.0,exo,x2
x2_S5c_b1.bcEZCG,5.0,ph,x2
x2_S5c_b1.bcEPHX,5.0,scbeta,x2
x2_S5c_b1.bcACLC,5.0,ph,x2
x2_S5c_b1.bcEUNQ,5.0,ph,x2
x2_S5c_b1.bcGZWF,5.0,ph,x2
x2_S5c_b1.bcFOSY,5.0,ph,x2
x2_S5c_b1.bcHAWQ,5.0,scbeta,x2
x2_S5c_b1.bcEXFU,5.0,ph,x2
x2_S5c_b1.bcGRLI,5.0,ph__pre,x2
x2_S5c_b1.bcHEAI,5.0,ph,x2
x2_S5c_b1.bcBTLL,5.0,ph,x2
x2_S5c_b1.bcGFYL,5.0,sst_hhex,x2
x2_S5c_b1.bcGJUZ,5.0,ph,x2
x2_S5c_b1.bcHHVR,5.0,ph,x2
x2_S5c_b1.bcHDUZ,5.0,ph,x2
x2_S5c_b1.bcFQSV,5.0,ph,x2
x2_S5c_b1.bcHIVM,5.0,ph,x2
x2_S5c_b1.bcBXDL,5.0,ph,x2
